☔降水量の合計(mm),🌡️平均気温(℃),💨平均風速(m/s),🧭最多風向(16方位),🏢都道府県,🏙️市区町村,⚪未使用1,⚪未使用2,☔降水量の合計(mm):Base,❄️降雪量合計(cm),💧平均湿度(％),☁️平均雲量(10分比),♨️平均蒸気圧(hPa),🔄平均現地気圧(hPa),☀️日照時間(時間),🌨️雪日数(日),⚡雷日数(日),🌫️霧日数(日)
1876-01,1.6,0,0,東京都,東京,,0,114.8,0,78,0,0,0,0,0,0,0
1876-02,3.4,0,0,東京都,東京,,0,115.9,0,73,0,0,0,0,0,0,0
1876-03,8.1,0,0,東京都,東京,,0,141.1,0,72,0,0,0,0,0,0,0
1876-04,12.2,0,0,東京都,東京,,0,121.6,0,76,0,0,0,0,0,0,0
1876-05,17.0,0,0,東京都,東京,,0,152.5,0,79,0,0,0,0,0,0,0
1876-06,18.5,0,0,東京都,東京,,0,276.0,0,85,0,0,0,0,0,0,0
1876-07,24.3,0,0,東京都,東京,,0,150.0,0,87,0,0,0,0,0,0,0
1876-08,26.6,0,0,東京都,東京,,0,65.2,0,80,0,0,0,0,0,0,0
1876-09,22.6,0,0,東京都,東京,,0,357.9,0,86,0,0,0,0,0,0,0
1876-10,14.8,0,0,東京都,東京,,0,157.4,0,81,0,0,0,0,0,0,0
1876-11,9.1,0,0,東京都,東京,,0,38.0,0,72,0,0,0,0,0,0,0
1876-12,4.8,0,0,東京都,東京,,0,65.1,0,72,0,0,0,0,0,0,0
1877-01,3.2,0,0,東京都,東京,,0,46.5,0,68,0,0,0,0,0,0,0
1877-02,3.6,0,0,東京都,東京,,0,59.2,0,68,0,0,0,0,0,0,0
1877-03,6.2,0,0,東京都,東京,,0,124.7,0,72,0,0,0,0,0,0,0
1877-04,13.6,0,0,東京都,東京,,0,26.7,0,73,0,0,0,0,0,0,0
1877-05,16.5,0,0,東京都,東京,,0,118.1,0,82,0,0,0,0,0,0,0
1877-06,22.0,0,0,東京都,東京,,0,113.8,0,81,0,0,0,0,0,0,0
1877-07,26.5,0,0,東京都,東京,,0,83.3,0,80,0,0,0,0,0,0,0
1877-08,25.9,0,0,東京都,東京,,0,52.1,0,80,0,0,0,0,0,0,0
1877-09,21.3,0,0,東京都,東京,,0,273.9,0,84,0,0,0,0,0,0,0
1877-10,15.9,0,0,東京都,東京,,0,204.5,0,78,0,0,0,0,0,0,0
1877-11,9.6,0,0,東京都,東京,,0,69.0,0,76,0,0,0,0,0,0,0
1877-12,5.8,0,0,東京都,東京,,0,145.5,0,78,0,0,0,0,0,0,0
1878-01,2.3,0,0,東京都,東京,,0,94.5,0,74,0,0,0,0,0,0,0
1878-02,2.5,0,0,東京都,東京,,0,93.0,0,73,0,0,0,0,0,0,0
1878-03,7.2,0,0,東京都,東京,,0,60.2,0,64,0,0,0,0,0,0,0
1878-04,11.5,0,0,東京都,東京,,0,84.8,0,80,0,0,0,0,0,0,0
1878-05,18.3,0,0,東京都,東京,,0,188.0,0,78,0,0,0,0,0,0,0
1878-06,20.0,0,0,東京都,東京,,0,205.1,0,83,0,0,0,0,0,0,0
1878-07,26.0,0,0,東京都,東京,,0,85.4,0,81,0,0,0,0,0,0,0
1878-08,24.6,0,0,東京都,東京,,0,152.0,0,85,0,0,0,0,0,0,0
1878-09,22.8,0,0,東京都,東京,,0,460.9,0,88,0,0,0,0,0,0,0
1878-10,15.8,0,0,東京都,東京,,0,132.7,0,84,0,0,0,0,0,0,0
1878-11,9.7,0,0,東京都,東京,,0,198.6,0,83,0,0,0,0,0,0,0
1878-12,5.1,0,0,東京都,東京,,0,9.0,0,71,0,0,0,0,0,0,0
1879-01,3.2,0,0,東京都,東京,,0,76.3,0,70,0,0,0,0,0,0,0
1879-02,5.4,0,0,東京都,東京,,0,109.6,0,72,0,0,0,0,0,0,0
1879-03,8.0,0,0,東京都,東京,,0,99.8,0,73,0,0,0,0,0,0,0
1879-04,12.6,0,0,東京都,東京,,0,141.2,0,77,0,0,0,0,0,0,0
1879-05,18.0,0,0,東京都,東京,,0,191.3,0,83,0,0,0,0,0,0,0
1879-06,21.4,0,0,東京都,東京,,0,206.9,0,85,0,0,0,0,0,0,0
1879-07,26.1,0,0,東京都,東京,,0,80.0,0,78,0,0,0,0,0,0,0
1879-08,26.6,0,0,東京都,東京,,0,73.3,0,80,0,0,0,0,0,0,0
1879-09,21.3,0,0,東京都,東京,,0,158.0,0,82,0,0,0,0,0,0,0
1879-10,15.0,0,0,東京都,東京,,0,208.3,0,80,0,0,0,0,0,0,0
1879-11,9.7,0,0,東京都,東京,,0,48.9,0,74,0,0,0,0,0,0,0
1879-12,8.0,0,0,東京都,東京,,0,99.1,0,73,0,0,0,0,0,0,0
1880-01,2.6,0,0,東京都,東京,,0,20.2,0,63,0,0,0,0,0,0,0
1880-02,5.8,0,0,東京都,東京,,0,163.2,0,74,0,0,0,0,0,0,0
1880-03,8.4,0,0,東京都,東京,,0,186.5,0,73,0,0,0,0,0,0,0
1880-04,12.3,0,0,東京都,東京,,0,153.8,0,76,0,0,0,0,0,0,0
1880-05,17.7,0,0,東京都,東京,,0,170.7,0,78,0,0,0,0,0,0,0
1880-06,19.8,0,0,東京都,東京,,0,181.5,0,83,0,0,0,0,0,0,0
1880-07,24.2,0,0,東京都,東京,,0,253.5,0,85,0,0,0,0,0,0,0
1880-08,25.5,0,0,東京都,東京,,0,181.4,0,83,0,0,0,0,0,0,0
1880-09,22.5,0,0,東京都,東京,,0,91.5,0,81,0,0,0,0,0,0,0
1880-10,16.6,0,0,東京都,東京,,0,222.9,0,81,0,0,0,0,0,0,0
1880-11,10.2,0,0,東京都,東京,,0,60.3,0,77,0,0,0,0,0,0,0
1880-12,3.9,0,0,東京都,東京,,0,0.2,0,62,0,0,0,0,0,0,0
1881-01,2.1,0,0,東京都,東京,,0,44.2,0,62,0,0,0,0,0,0,0
1881-02,3.7,0,0,東京都,東京,,0,60.6,0,69,0,0,0,0,0,0,0
1881-03,5.3,0,0,東京都,東京,,0,166.8,0,76,0,0,0,0,0,0,0
1881-04,11.6,0,0,東京都,東京,,0,112.8,0,78,0,0,0,0,0,0,0
1881-05,17.2,0,0,東京都,東京,,0,51.4,0,81,0,0,0,0,0,0,0
1881-06,21.3,0,0,東京都,東京,,0,205.9,0,83,0,0,0,0,0,0,0
1881-07,24.0,0,0,東京都,東京,,0,52.2,0,84,0,0,0,0,0,0,0
1881-08,26.7,0,0,東京都,東京,,0,99.7,0,82,0,0,0,0,0,0,0
1881-09,22.7,0,0,東京都,東京,,0,266.6,0,85,0,0,0,0,0,0,0
1881-10,15.7,0,0,東京都,東京,,0,86.4,0,82,0,0,0,0,0,0,0
1881-11,11.0,0,0,東京都,東京,,0,202.9,0,80,0,0,0,0,0,0,0
1881-12,4.3,0,0,東京都,東京,,0,94.9,0,74,0,0,0,0,0,0,0
1882-01,4.6,0,0,東京都,東京,,0,46.0,0,70,0,0,0,0,0,0,0
1882-02,5.2,0,0,東京都,東京,,0,75.9,0,64,0,0,0,0,0,0,0
1882-03,6.9,0,0,東京都,東京,,0,41.0,0,70,0,0,0,0,0,0,0
1882-04,13.7,0,0,東京都,東京,,0,97.9,0,85,0,0,0,0,0,0,0
1882-05,16.8,0,0,東京都,東京,,0,187.9,0,80,0,0,0,0,0,0,0
1882-06,20.4,0,0,東京都,東京,,0,191.8,0,84,0,0,0,0,0,0,0
1882-07,24.2,0,0,東京都,東京,,0,96.8,0,82,0,0,0,0,0,0,0
1882-08,24.7,0,0,東京都,東京,,0,108.4,0,83,0,0,0,0,0,0,0
1882-09,21.1,0,0,東京都,東京,,0,223.0,0,84,0,0,0,0,0,0,0
1882-10,15.4,0,0,東京都,東京,,0,300.1,0,81,0,0,0,0,0,0,0
1882-11,9.6,0,0,東京都,東京,,0,99.4,0,76,0,0,0,0,0,0,0
1882-12,5.0,0,0,東京都,東京,,0,10.1,0,67,0,0,0,0,0,0,0
1883-01,3.1,0,0,東京都,東京,,0,72.0,0,65,0,0,0,0,0,0,0
1883-02,1.9,0,0,東京都,東京,,0,204.9,0,72,0,0,0,0,0,0,0
1883-03,5.3,0,0,東京都,東京,,0,163.5,0,72,0,0,0,0,0,0,0
1883-04,12.0,0,0,東京都,東京,,0,135.4,0,73,0,0,0,0,0,0,0
1883-05,15.5,0,0,東京都,東京,,0,111.9,0,76,0,0,0,0,0,0,0
1883-06,19.8,0,0,東京都,東京,,0,90.8,0,82,0,0,0,0,0,0,0
1883-07,23.7,0,0,東京都,東京,,0,199.0,0,85,0,0,0,0,0,0,0
1883-08,25.1,0,0,東京都,東京,,0,92.4,0,80,0,0,0,0,0,0,0
1883-09,21.8,0,0,東京都,東京,,0,147.9,0,84,0,0,0,0,0,0,0
1883-10,16.7,0,0,東京都,東京,,0,265.6,0,85,0,0,0,0,0,0,0
1883-11,10.0,0,0,東京都,東京,,0,37.6,0,75,0,0,0,0,0,0,0
1883-12,5.0,0,0,東京都,東京,,0,31.6,0,68,0,0,0,0,0,0,0
1884-01,2.6,0,0,東京都,東京,,0,31.6,0,67,0,0,0,0,0,0,0
1884-02,2.7,0,0,東京都,東京,,0,92.3,0,68,0,0,0,0,0,0,0
1884-03,6.1,0,0,東京都,東京,,0,151.6,0,71,0,0,0,0,0,0,0
1884-04,11.6,0,0,東京都,東京,,0,147.9,0,78,0,0,0,0,0,0,0
1884-05,15.5,0,0,東京都,東京,,0,134.9,0,79,0,0,0,0,0,0,0
1884-06,19.8,0,0,東京都,東京,,0,181.6,0,85,0,0,0,0,0,0,0
1884-07,23.4,0,0,東京都,東京,,0,102.9,0,88,0,0,0,0,0,0,0
1884-08,24.1,0,0,東京都,東京,,0,90.5,0,82,0,0,0,0,0,0,0
1884-09,22.3,0,0,東京都,東京,,0,193.2,0,81,0,0,0,0,0,0,0
1884-10,15.8,0,0,東京都,東京,,0,78.6,0,76,0,0,0,0,0,0,0
1884-11,7.6,0,0,東京都,東京,,0,84.5,0,72,0,0,0,0,0,0,0
1884-12,3.4,0,0,東京都,東京,,0,25.2,0,70,0,0,0,0,0,0,0
1885-01,0.6,0,0,東京都,東京,,0,47.1,0,69,0,0,0,0,0,0,0
1885-02,2.2,0,0,東京都,東京,,0,27.0,0,67,0,0,0,0,0,0,0
1885-03,4.9,0,0,東京都,東京,,0,75.5,0,65,0,0,0,0,0,0,0
1885-04,10.7,0,0,東京都,東京,,0,151.7,0,83,0,0,0,0,0,0,0
1885-05,15.2,0,0,東京都,東京,,0,77.2,0,77,0,0,0,0,0,0,0
1885-06,20.3,0,0,東京都,東京,,0,331.0,0,87,0,0,0,0,0,0,0
1885-07,23.1,0,0,東京都,東京,,0,182.6,0,84,0,0,0,0,0,0,0
1885-08,25.4,0,0,東京都,東京,,0,103.2,0,82,0,0,0,0,0,0,0
1885-09,22.1,0,0,東京都,東京,,0,72.0,0,80,0,0,0,0,0,0,0
1885-10,16.1,0,0,東京都,東京,,0,291.9,0,81,0,0,0,0,0,0,0
1885-11,10.7,0,0,東京都,東京,,0,116.1,0,76,0,0,0,0,0,0,0
1885-12,5.7,0,0,東京都,東京,,0,56.4,0,72,0,0,0,0,0,0,0
1886-01,2.4,0,0,東京都,東京,,0,37.0,0,63,0,0,0,0,0,0,0
1886-02,2.0,0,0,東京都,東京,,0,27.1,0,64,0,0,0,0,0,0,0
1886-03,6.9,0,0,東京都,東京,,0,77.7,0,70,0,0,0,0,0,0,0
1886-04,12.3,0,0,東京都,東京,,0,105.6,0,75,0,0,0,0,0,0,0
1886-05,16.4,0,0,東京都,東京,,0,164.1,0,80,0,0,0,0,0,0,0
1886-06,20.9,0,0,東京都,東京,,0,80.5,0,79,0,0,0,0,0,0,0
1886-07,25.0,0,0,東京都,東京,,0,48.5,0,78,0,0,0,0,0,0,0
1886-08,26.5,0,0,東京都,東京,,0,87.1,0,77,0,0,0,0,0,0,0
1886-09,23.2,0,0,東京都,東京,,0,254.6,0,84,0,0,0,0,0,0,0
1886-10,16.6,0,0,東京都,東京,,0,190.7,0,82,0,0,0,0,0,0,0
1886-11,10.2,0,0,東京都,東京,,0,192.1,0,79,0,0,0,0,0,0,0
1886-12,4.7,0,0,東京都,東京,,0,25.3,0,67,0,0,0,0,0,0,0
1887-01,2.7,0,0,東京都,東京,,0,111.9,0,71,0,0,0,0,0,0,0
1887-02,4.3,0,0,東京都,東京,,0,1.5,0,62,0,0,0,0,0,0,0
1887-03,6.9,0,0,東京都,東京,,0,140.5,0,63,0,0,0,0,0,0,0
1887-04,12.2,0,0,東京都,東京,,0,79.8,0,75,0,0,0,0,0,0,0
1887-05,15.2,0,0,東京都,東京,,0,147.4,0,82,0,0,0,0,0,0,0
1887-06,20.3,0,0,東京都,東京,,0,216.2,0,84,0,0,0,0,0,0,0
1887-07,23.6,0,0,東京都,東京,,0,91.2,0,86,0,0,0,0,0,0,0
1887-08,25.3,0,0,東京都,東京,,0,91.6,0,85,0,0,0,0,0,0,0
1887-09,21.0,0,0,東京都,東京,,0,100.4,0,81,0,0,0,0,0,0,0
1887-10,16.6,0,0,東京都,東京,,0,223.5,0,84,0,0,0,0,0,0,0
1887-11,11.6,0,0,東京都,東京,,0,31.2,0,74,0,0,0,0,0,0,0
1887-12,5.7,0,0,東京都,東京,,0,14.8,0,62,0,0,0,0,0,0,0
1888-01,3.3,0,0,東京都,東京,,0,2.5,0,59,0,0,0,0,0,0,0
1888-02,2.2,0,0,東京都,東京,,0,31.3,0,63,0,0,0,0,0,0,0
1888-03,7.2,0,0,東京都,東京,,0,69.1,0,65,0,0,0,0,0,0,0
1888-04,12.4,0,0,東京都,東京,,0,104.2,0,77,0,0,0,0,0,0,0
1888-05,16.0,0,0,東京都,東京,,0,144.4,0,77,0,0,0,0,0,0,0
1888-06,18.6,0,0,東京都,東京,,0,174.0,0,80,0,0,0,0,0,0,0
1888-07,24.5,0,0,東京都,東京,,0,135.9,0,85,0,0,0,0,0,0,0
1888-08,25.6,0,0,東京都,東京,,0,81.0,0,83,0,0,0,0,0,0,0
1888-09,20.9,0,0,東京都,東京,,0,184.5,0,84,0,0,0,0,0,0,0
1888-10,15.0,0,0,東京都,東京,,0,211.7,0,81,0,0,0,0,0,0,0
1888-11,11.4,0,0,東京都,東京,,0,188.0,0,78,0,0,0,0,0,0,0
1888-12,5.2,0,0,東京都,東京,,0,51.9,0,66,0,0,0,0,0,0,0
1889-01,2.1,0,0,東京都,東京,,0,22.4,0,64,0,0,0,0,0,0,0
1889-02,3.1,0,0,東京都,東京,,0,45.9,0,60,0,0,0,0,0,0,0
1889-03,6.9,0,0,東京都,東京,,0,63.4,0,69,0,0,0,0,0,0,0
1889-04,12.0,0,0,東京都,東京,,0,156.0,0,73,0,0,0,0,0,0,0
1889-05,15.7,0,0,東京都,東京,,0,195.3,0,74,0,0,0,0,0,0,0
1889-06,20.9,0,0,東京都,東京,,0,68.5,0,82,0,0,0,0,0,0,0
1889-07,23.4,0,0,東京都,東京,,0,259.9,0,87,0,0,0,0,0,0,0
1889-08,25.8,0,0,東京都,東京,,0,96.2,0,83,0,0,0,0,0,0,0
1889-09,20.3,0,0,東京都,東京,,0,187.3,0,84,0,0,0,0,0,0,0
1889-10,14.6,0,0,東京都,東京,,0,109.7,0,77,0,0,0,0,0,0,0
1889-11,9.7,0,0,東京都,東京,,0,47.5,0,71,0,0,0,0,0,0,0
1889-12,4.9,0,0,東京都,東京,,0,67.2,0,67,0,0,0,0,0,0,0
1890-01,3.4,0,0,東京都,東京,,0,61.7,0,65,0,0,0,0,0,0,0
1890-02,6.1,0,0,東京都,東京,,0,87.6,0,69,0,0,0,0,0,0,0
1890-03,9.2,0,0,東京都,東京,,0,206.9,0,74,0,0,0,126.9,0,0,0
1890-04,14.2,0,0,東京都,東京,,0,129.6,0,75,0,0,0,131.4,0,0,0
1890-05,16.1,0,0,東京都,東京,,0,288.3,0,80,0,0,0,109.9,0,0,0
1890-06,22.0,0,0,東京都,東京,,0,116.6,0,81,0,0,0,176.2,0,0,0
1890-07,23.5,0,0,東京都,東京,,0,105.3,0,85,0,0,0,172.7,0,0,0
1890-08,25.4,0,0,東京都,東京,,0,336.0,0,86,0,0,0,155.7,0,0,0
1890-09,24.2,0,0,東京都,東京,,0,101.9,0,82,0,0,0,191.5,0,0,0
1890-10,16.0,0,0,東京都,東京,,0,303.2,0,80,0,0,0,137.2,0,0,0
1890-11,10.8,0,0,東京都,東京,,0,173.3,0,74,0,0,0,179.1,0,0,0
1890-12,9.3,0,0,東京都,東京,,0,47.8,0,73,0,0,0,158.3,0,0,0
1891-01,2.4,0,0,東京都,東京,,0,30.5,0,56,0,0,0,233.9,0,0,0
1891-02,3.8,0,0,東京都,東京,,0,66.9,0,60,0,0,0,173.6,0,0,0
1891-03,8.9,0,0,東京都,東京,,0,179.9,0,72,0,0,0,154.4,0,0,0
1891-04,12.0,0,0,東京都,東京,,0,106.4,0,73,0,0,0,157.5,0,0,0
1891-05,18.2,0,0,東京都,東京,,0,52.0,0,74,0,0,0,270.2,0,0,0
1891-06,20.3,0,0,東京都,東京,,0,193.9,0,80,0,0,0,138.8,0,0,0
1891-07,24.9,0,0,東京都,東京,,0,81.7,0,83,0,0,0,135.7,0,0,0
1891-08,25.5,0,0,東京都,東京,,0,45.5,0,80,0,0,0,217.7,0,0,0
1891-09,24.3,0,0,東京都,東京,,0,247.7,0,82,0,0,0,165.2,0,0,0
1891-10,16.5,0,0,東京都,東京,,0,20.0,0,71,0,0,0,192.1,0,0,0
1891-11,10.4,0,0,東京都,東京,,0,138.8,0,71,0,0,0,179.3,0,0,0
1891-12,5.6,0,0,東京都,東京,,0,57.5,0,66,0,0,0,179.6,0,0,0
1892-01,3.7,0,0,東京都,東京,,0,13.6,0,62,0,0,0,170.6,0,0,0
1892-02,4.1,0,0,東京都,東京,,0,127.0,0,62,0,0,0,177.6,0,0,0
1892-03,5.1,0,0,東京都,東京,,0,141.7,0,61,0,0,0,167.7,0,0,0
1892-04,13.1,0,0,東京都,東京,,0,112.5,0,73,0,0,0,183.1,0,0,0
1892-05,16.6,0,0,東京都,東京,,0,347.5,0,78,0,0,0,174.7,0,0,0
1892-06,21.1,0,0,東京都,東京,,0,285.9,0,85,0,0,0,83.9,0,0,0
1892-07,25.7,0,0,東京都,東京,,0,109.1,0,82,0,0,0,197.2,0,0,0
1892-08,26.4,0,0,東京都,東京,,0,20.9,0,79,0,0,0,231.9,0,0,0
1892-09,23.0,0,0,東京都,東京,,0,288.9,0,84,0,0,0,157.9,0,0,0
1892-10,16.5,0,0,東京都,東京,,0,136.6,0,81,0,0,0,93.6,0,0,0
1892-11,9.9,0,0,東京都,東京,,0,126.2,0,71,0,0,0,165.7,0,0,0
1892-12,3.3,0,0,東京都,東京,,0,5.2,0,58,0,0,0,178.2,0,0,0
1893-01,2.6,0,0,東京都,東京,,0,50.9,0,62,0,0,0,171.4,0,0,0
1893-02,2.2,0,0,東京都,東京,,0,49.8,0,55,0,0,0,159.0,0,0,0
1893-03,6.2,0,0,東京都,東京,,0,26.0,0,59,0,0,0,206.3,0,0,0
1893-04,13.3,0,0,東京都,東京,,0,204.1,0,72,0,0,0,206.1,0,0,0
1893-05,15.8,0,0,東京都,東京,,0,267.9,0,76,0,0,0,180.0,0,0,0
1893-06,20.5,0,0,東京都,東京,,0,95.5,0,78,0,0,0,179.1,0,0,0
1893-07,25.3,0,0,東京都,東京,,0,54.9,0,77,0,0,0,267.0,0,0,0
1893-08,26.2,0,0,東京都,東京,,0,95.3,0,80,0,0,0,213.2,0,0,0
1893-09,22.5,0,0,東京都,東京,,0,90.8,0,81,0,0,0,151.9,0,0,0
1893-10,15.9,0,0,東京都,東京,,0,147.8,0,83,0,0,0,133.0,0,0,0
1893-11,10.1,0,0,東京都,東京,,0,76.6,0,71,0,0,0,195.0,0,0,0
1893-12,4.7,0,0,東京都,東京,,0,1.7,0,60,0,0,0,234.1,0,0,0
1894-01,3.0,0,0,東京都,東京,,0,42.5,0,60,0,0,0,167.7,0,0,0
1894-02,3.7,0,0,東京都,東京,,0,31.1,0,54,0,0,0,212.1,0,0,0
1894-03,8.4,0,0,東京都,東京,,0,112.4,0,71,0,0,0,152.2,0,0,0
1894-04,13.8,0,0,東京都,東京,,0,178.3,0,75,0,0,0,159.4,0,0,0
1894-05,16.3,0,0,東京都,東京,,0,84.3,0,74,0,0,0,214.1,0,0,0
1894-06,23.6,0,0,東京都,東京,,0,57.5,0,78,0,0,0,256.1,0,0,0
1894-07,26.8,0,0,東京都,東京,,0,61.6,0,78,0,0,0,270.4,0,0,0
1894-08,27.0,0,0,東京都,東京,,0,199.5,0,81,0,0,0,243.4,0,0,0
1894-09,21.9,0,0,東京都,東京,,0,144.9,0,84,0,0,0,125.7,0,0,0
1894-10,15.4,0,0,東京都,東京,,0,192.7,0,82,0,0,0,131.4,0,0,0
1894-11,11.6,0,0,東京都,東京,,0,98.4,0,77,0,0,0,184.8,0,0,0
1894-12,5.8,0,0,東京都,東京,,0,117.6,0,62,0,0,0,218.5,0,0,0
1895-01,2.1,0,0,東京都,東京,,0,43.5,0,63,0,0,0,205.5,0,0,0
1895-02,4.0,0,0,東京都,東京,,0,88.1,0,58,0,0,0,235.0,0,0,0
1895-03,6.9,0,0,東京都,東京,,0,69.1,0,75,0,0,0,163.8,0,0,0
1895-04,12.9,0,0,東京都,東京,,0,92.4,0,71,0,0,0,232.1,0,0,0
1895-05,17.5,0,0,東京都,東京,,0,58.8,0,76,0,0,0,222.9,0,0,0
1895-06,20.4,0,0,東京都,東京,,0,177.6,0,79,0,0,0,203.8,0,0,0
1895-07,22.1,0,0,東京都,東京,,0,299.8,0,75,0,0,0,122.3,0,0,0
1895-08,25.5,0,0,東京都,東京,,0,129.3,0,86,0,0,0,193.8,0,0,0
1895-09,22.9,0,0,東京都,東京,,0,83.6,0,82,0,0,0,169.2,0,0,0
1895-10,16.5,0,0,東京都,東京,,0,157.6,0,79,0,0,0,147.4,0,0,0
1895-11,9.9,0,0,東京都,東京,,0,123.9,0,73,0,0,0,166.5,0,0,0
1895-12,5.4,0,0,東京都,東京,,0,74.1,0,65,0,0,0,206.7,0,0,0
1896-01,3.3,0,0,東京都,東京,,0,35.9,0,58,0,0,0,232.0,0,0,0
1896-02,3.5,0,0,東京都,東京,,0,105.5,0,65,0,0,0,177.8,0,0,0
1896-03,6.0,0,0,東京都,東京,,0,64.6,0,66,0,0,0,181.3,0,0,0
1896-04,13.7,0,0,東京都,東京,,0,127.3,0,78,0,0,0,184.2,0,0,0
1896-05,16.6,0,0,東京都,東京,,0,130.5,0,79,0,0,0,171.7,0,0,0
1896-06,21.6,0,0,東京都,東京,,0,74.4,0,82,0,0,0,167.2,0,0,0
1896-07,24.1,0,0,東京都,東京,,0,67.1,0,83,0,0,0,175.8,0,0,0
1896-08,25.9,0,0,東京都,東京,,0,152.7,0,81,0,0,0,222.5,0,0,0
1896-09,22.3,0,0,東京都,東京,,0,208.4,0,83,0,0,0,167.0,0,0,0
1896-10,15.8,0,0,東京都,東京,,0,171.7,0,79,0,0,0,137.7,0,0,0
1896-11,10.7,0,0,東京都,東京,,0,195.8,0,72,0,0,0,199.0,0,0,0
1896-12,4.8,0,0,東京都,東京,,0,40.0,0,66,0,0,0,197.6,0,0,0
1897-01,3.7,0,0,東京都,東京,,0,88.1,0,67,0,0,0,162.6,0,0,0
1897-02,3.5,0,0,東京都,東京,,0,47.0,0,60,0,0,0,166.1,0,0,0
1897-03,5.7,0,0,東京都,東京,,0,81.3,0,65,0,0,0,153.8,0,0,0
1897-04,11.3,0,0,東京都,東京,,0,160.9,0,73,0,0,0,174.7,0,0,0
1897-05,17.3,0,0,東京都,東京,,0,120.4,0,76,0,0,0,224.9,0,0,0
1897-06,18.8,0,0,東京都,東京,,0,145.4,0,81,0,0,0,157.7,0,0,0
1897-07,22.9,0,0,東京都,東京,,0,141.7,0,87,0,0,0,156.7,0,0,0
1897-08,25.0,0,0,東京都,東京,,0,75.6,0,85,0,0,0,165.8,0,0,0
1897-09,20.9,0,0,東京都,東京,,0,398.5,0,86,0,0,0,122.6,0,0,0
1897-10,15.2,0,0,東京都,東京,,0,131.7,0,76,0,0,0,183.1,0,0,0
1897-11,10.1,0,0,東京都,東京,,0,106.4,0,77,0,0,0,165.7,0,0,0
1897-12,3.7,0,0,東京都,東京,,0,0.2,0,63,0,0,0,212.7,0,0,0
1898-01,3.6,0,0,東京都,東京,,0,126.9,0,68,0,0,0,141.7,0,0,0
1898-02,4.4,0,0,東京都,東京,,0,97.1,0,64,0,0,0,194.6,0,0,0
1898-03,5.5,0,0,東京都,東京,,0,47.1,0,67,0,0,0,117.6,0,0,0
1898-04,11.2,0,0,東京都,東京,,0,191.5,0,75,0,0,0,175.3,0,0,0
1898-05,16.7,0,0,東京都,東京,,0,115.2,0,75,0,0,0,209.3,0,0,0
1898-06,19.2,0,0,東京都,東京,,0,254.8,0,83,0,0,0,144.1,0,0,0
1898-07,25.9,0,0,東京都,東京,,0,44.0,0,78,0,0,0,304.5,0,0,0
1898-08,26.1,0,0,東京都,東京,,0,219.8,0,84,0,0,0,211.9,0,0,0
1898-09,21.6,0,0,東京都,東京,,0,249.1,0,84,0,0,0,157.7,0,0,0
1898-10,16.0,0,0,東京都,東京,,0,79.5,0,82,0,0,0,154.3,0,0,0
1898-11,10.9,0,0,東京都,東京,,0,158.4,0,81,0,0,0,143.4,0,0,0
1898-12,6.4,0,0,東京都,東京,,0,128.5,0,71,0,0,0,186.3,0,0,0
1899-01,3.2,0,0,東京都,東京,,0,30.1,0,62,0,0,0,224.1,0,0,0
1899-02,4.2,0,0,東京都,東京,,0,87.9,0,65,0,0,0,176.0,0,0,0
1899-03,8.5,0,0,東京都,東京,,0,182.6,0,69,0,0,0,217.4,0,0,0
1899-04,12.8,0,0,東京都,東京,,0,105.5,0,75,0,0,0,189.7,0,0,0
1899-05,17.9,0,0,東京都,東京,,0,124.4,0,77,0,0,0,220.7,0,0,0
1899-06,21.5,0,0,東京都,東京,,0,124.5,0,83,0,0,0,162.6,0,0,0
1899-07,23.2,0,0,東京都,東京,,0,274.7,0,87,0,0,0,131.9,0,0,0
1899-08,26.1,0,0,東京都,東京,,0,60.8,0,81,0,0,0,235.4,0,0,0
1899-09,19.8,0,0,東京都,東京,,0,196.2,0,86,0,0,0,106.5,0,0,0
1899-10,14.3,0,0,東京都,東京,,0,354.5,0,77,0,0,0,184.3,0,0,0
1899-11,8.9,0,0,東京都,東京,,0,16.3,0,69,0,0,0,201.8,0,0,0
1899-12,5.5,0,0,東京都,東京,,0,91.6,0,71,0,0,0,173.3,0,0,0
1900-01,1.6,0,0,東京都,東京,,0,69.2,0,66,0,0,0,160.1,0,0,0
1900-02,3.1,0,0,東京都,東京,,0,31.3,0,62,0,0,0,174.9,0,0,0
1900-03,5.7,0,0,東京都,東京,,0,69.3,0,70,0,0,0,171.5,0,0,0
1900-04,11.4,0,0,東京都,東京,,0,168.6,0,80,0,0,0,135.3,0,0,0
1900-05,17.3,0,0,東京都,東京,,0,127.3,0,77,0,0,0,219.0,0,0,0
1900-06,19.3,0,0,東京都,東京,,0,89.4,0,78,0,0,0,223.6,0,0,0
1900-07,22.8,0,0,東京都,東京,,0,122.1,0,85,0,0,0,137.5,0,0,0
1900-08,26.1,0,0,東京都,東京,,0,66.3,0,81,0,0,0,272.0,0,0,0
1900-09,22.6,0,0,東京都,東京,,0,173.9,0,83,0,0,0,165.7,0,0,0
1900-10,16.5,0,0,東京都,東京,,0,113.6,0,79,0,0,0,165.2,0,0,0
1900-11,11.0,0,0,東京都,東京,,0,131.9,0,79,0,0,0,148.4,0,0,0
1900-12,5.5,0,0,東京都,東京,,0,25.1,0,66,0,0,0,209.2,0,0,0
