発売日,クロスレビュー(評価),容量(bit),ジャンル,メーカー,タイトル,価格,価格帯,売り上げ本数TOP50,ハード,👥クリエイターズ,👨‍💼ディレクター,👨‍💻プログラマー,🎨デザイナー/美術,🎵音楽,📝シナリオ,💼プロデューサー,カセットカラー,ラベル,「対戦」といえば？,「ハイスコア」といえば？,「クリアできなかった」といえば？,
1987-02-15,-,8,PUZ,アイレム,きね子2💾,￥500,￥500代,0,2,,,,種子田定登,,,,-,-,-,-,-,
1987-02-20,-,8,A-RPG,コナミ,エスパードリーム💾,"￥2,980","￥3,000代",0,2,,,きたもとしんじ|岸和田聡,"風仁美|PRETTY MIYUKI",山下絹代,,,-,-,-,-,-,
1987-02-21,-,8,SPT,任天堂,ゴルフJAPANコース💾,"￥3,500","￥3,500代",74,2,,,,,,,,-,-,-,-,-,
1987-03-03,-,8,A-RPG,サンソフト,メルヘンヴェール💾,"￥3,200","￥3,000代",0,2,,佐藤浩一,堀本幸男,堀本幸男|いしいたつや|いしいみゆき,佐藤浩一,,,-,-,-,-,-,
1987-03-05,-,8,P-ACT,アイレム,スーパーロードランナー💾,"￥3,100","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-03-12,-,8,ACT,スクウェア,とびだせ大作戦💾,"￥3,400","￥3,500代",0,2,,,ナーシャ・ジベリ,坂口博信,植松伸夫,,,-,-,-,-,-,
1987-03-27,-,8,SPT,ポニーキャニオン,ウインターゲームズ💾,"￥2,900","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-03-27,-,8,SHT,アスキー,オトッキー💾,"￥3,500","￥3,500代",0,2,,,デジタルエンタテインメント,岩井俊雄,,,,-,-,-,-,-,
1987-03-27,-,8,ETC,サンソフト,知能ゲームシリーズ2スーパーボーイアラン💾,"￥4,900","￥5,000代",0,2,,,,,,,,-,-,-,-,-,
1987-03-27,-,8,ETC,サンソフト,知能ゲームシリーズ3地底大陸オルドーラ💾,"￥4,900","￥5,000代",0,2,,,,,,,,-,-,-,-,-,
1987-03-28,-,8,ACT,バンダイ,ダーティペアプロジェクトエデン💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-04-03,-,8,SLG,スクウェア,アップルタウン物語littlecomputerpeople💾,"￥3,400","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-04-10,-,8,SHT,コナミ,グリーンベレー💾,"￥2,980","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-04-10,-,8,ACT,ソフエル,ココナワールド💾,"￥2,980","￥3,000代",0,2,,ほりまさと,H.KUMATANI|もとむらいえのり|たけちまさみつ,なかがわおさむ,どいこうじ|Y.TSUJI|村井俊夫,K.INAMI,ひさとみけんじ,-,-,-,-,-,
1987-04-10,-,8,ACT,ボースティック,レリクス暗黒要塞💾,"￥4,200","￥4,000代",0,2,,,,,,,,-,-,-,-,-,
1987-04-15,-,8,ACT,ジャレコ,風雲少林拳💾,"￥3,200","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-04-24,-,8,A-RPG,コナミ,愛戦士ニコル💾,"￥2,980","￥3,000代",0,2,,,,,コナミ矩形波倶楽部,,,-,-,-,-,-,
1987-04-24,-,8,ADV,データイースト,探偵神宮寺三郎新宿中央公園殺人事件💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-05-01,-,8,ACT,バンダイ,キン肉マンキン肉星王位争奪戦💾,"￥3,300","￥3,500代",0,2,,,,増田雅人,,,,-,対戦,-,-,-,
1987-05-01,-,8,ACT,スクウェア,ハオ君の不思議な旅💾,"￥3,400","￥3,500代",0,2,,,長谷川浩|草津きよし,,平野洋一郎|草津きよし|カズミ,長谷川浩|草津きよし,,-,-,-,-,-,
1987-05-19,-,8,A-RPG,イマジニア,聖剣サイコカリバー魔獣の森伝説💾,"￥4,900","￥5,000代",0,2,,,,,,,,-,-,-,-,-,
1987-05-25,-,8,SHT,カプコン,セクションZ💾,"￥2,980","￥3,000代",0,2,,,有馬俊夫,西山隆志,河本圭代,,,-,-,-,-,-,
1987-05-25,-,8,SPT,バンダイ,プロゴルファー猿影のトーナメント💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-05-30,-,7,SPT,任天堂,スマッシュピンポン💾,"￥2,500","￥2,500代",0,2,,,"AC 井上正廣",,,,,-,-,-,-,-,
1987-05-30,31,8,PUZ,コナミ,迷宮寺院ダババ💾,"￥2,980","￥3,000代",0,2,,,松岡伸治|PUUSAN|OBOCHAN,吉本陽一,坂元信也|寺島里恵|禎清宏,,,-,-,-,-,-,
1987-05-30,-,8,RPG,スクウェア,勇士の紋章ディープダンジョン💾,"￥3,400","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-06-02,-,8,S-RPG,イーストキューブ,リフレクトワールド💾,"￥3,200","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-06-12,-,8,ETC,サンソフト,ナゾラーランド第2号💾,"￥2,980","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-06-14,-,8,SPT,任天堂,ゴルフUSコース💾,"￥3,500","￥3,500代",56,2,,,,,,,,-,-,-,-,-,
1987-06-19,-,8,ACT,ポニーキャニオン,ドクター・カオス地獄の扉💾,"￥2,900","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-06-19,-,8,ETC,スコーピオンソフト,マイケルEnglish大冒険💾,"￥2,980","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-06-26,32,8,SPT,コナミ,エキサイティングビリヤード💾,"￥2,980","￥3,000代",0,2,,,山田善朗,三品善徳|TATEIWA,藤尾敦,,,-,-,-,-,-,
1987-07-03,-,8,P-ACT,スクウェア,磁界少年メットマグDOGからの挑戦状💾,"￥3,400","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-07-10,31,8,ACT,フジテレビ,夢工場ドキドキパニック💾,"￥2,600","￥2,500代",0,2,,田邊賢輔,中郷俊彦|竹谷康範|岩脇敏夫|森田和明|TOMICHAN|笠松栄弘|N.AKIIRA|西山達夫,杉山直|フジテレビ,近藤浩治,,宮本茂,-,-,-,-,-,
1987-07-24,-,8,SPT,コナミ,エキサイティングバスケット💾,"￥2,980","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-07-24,-,8,RPG,スクウェア,クレオパトラの魔宝💾,"￥3,300","￥3,500代",0,2,,田中弘道,SUMI|T.IMAI,中田浩美|伊藤博美|たなかりょうこ|みうらまさあき|時田貴司|星野雅紀,植松伸夫,雪ノ浦美樹|ほしののぶゆき,,-,-,-,-,-,
1987-07-24,-,8,ADV,学習研究社,タイタニックミステリー蒼の戦慄💾,"￥3,200","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-07-31,-,8,ACT,ジャレコ,モンティのドキドキ大脱走💾,"￥3,200","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-08-01,-,8,P-ACT,アイレム,スーパーロードランナーⅡ💾,￥500,￥500代,0,2,,,,,,,,-,-,-,-,-,
1987-08-03,-,8,TAB,アイレム,麻雀家族💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-08-11,-,8,ACT,コナミ,アルマナの奇跡💾,"￥2,980","￥3,000代",0,2,,,,,山下絹代,,,-,-,-,-,-,
1987-08-12,33,8,TAB,BPS,囲碁九路盤対局💾,"￥3,500","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-08-28,-,8,ACT,コナミ,ドラキュラⅡ呪いの封印💾,"￥2,980","￥3,000代",0,2,,赤松仁司,松岡伸浩|桑原やすお,戸隠のりやす,松原健一|寺島里恵|村田幸史,,,-,-,-,-,-,
1987-08-28,-,8,ACT,タカラ,トランスフォーマーザ・ヘッドマスターズ💾,"￥3,300","￥3,500代",0,2,,佐々木勝利,,まがみばん,石田勝範,金田益実,,-,-,-,-,-,
1987-08-28,-,8,ACT,タイトー,奇々怪界怒涛編💾,"￥3,800","￥4,000代",0,2,,,,,,,,-,-,-,-,-,
1987-09-04,30,9,ADV,任天堂,ふぁみこんむかし話新・鬼ヶ島(前編)💾,"￥2,600","￥2,500代",0,2,,,,,,,,-,-,-,-,-,
1987-09-30,-,9,ADV,任天堂,ふぁみこんむかし話新・鬼ヶ島(後編)💾,"￥2,500","￥2,500代",0,2,,,,,,,,-,-,-,-,-,
1987-10-02,-,8,A-RPG,スクウェア,カリーンの剣💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-10-02,-,8,SHT,ソフトプロ,パルサーの光💾,"￥2,980","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-10-09,-,8,SHT,ボースティック,トップルジップ💾,"￥4,200","￥4,000代",0,2,,,,,,,,-,-,-,-,-,
1987-10-21,-,8,SHT,コナミ,ファルシオン💾,"￥2,980","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-10-23,-,8,ACT,アイレム,妖怪屋敷💾,"￥3,100","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-10-30,-,8,ACT,タイトー,バブルボブル💾,"￥3,500","￥3,500代",0,2,,,藤末一郎|NISHIYORI,三辻富貴朗,君島正,,,-,-,-,-,-,
1987-10-30,-,8,RAC,任天堂,ファミコングランプリF1レース💾,"￥3,500","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-10-30,-,8,ETC,トンキンハウス,ファミリーコンポーザー💾,"￥2,980","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-11-13,-,8,TAB,ポニーキャニオン,谷川浩司の将棋指南Ⅱ名人への道💾,"￥3,000","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-11-20,-,8,ACT,バップ,キックチャレンジャーエアフット野菜の国の足戦士💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-11-20,-,8,SLG,バンダイ,SDガンダムワールドガチャポン戦士スクランブルウォーズ💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-12-01,-,8,ADV,任天堂,アイドルホットライン中山美穂のトキメキハイスクール💾,"￥3,500","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-12-04,-,8,ETC,データイースト,サンタクロースの宝箱💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-12-04,-,8,ETC,コナミ,ドレミッコ💾,"￥8,980","￥9,000代",0,2,,,,,,,,-,-,-,-,-,
1987-12-08,-,8,SPT,コナミ,エキサイティングベースボール💾,"￥2,980","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1987-12-12,-,8,ETC,ソフエル,極楽遊戯(げーむてんごく)💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-12-18,-,8,ACT,バンダイ,ウルトラマン2出撃科特隊💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1987-12-18,-,8,ETC,サンソフト,ナゾラーランドスペシャルクイズ王を探せ💾,"￥2,980","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1988-01-21,-,7,SPT,任天堂,アイスホッケー💾,"￥2,500","￥2,500代",0,2,,,,,,,,-,-,-,-,-,
1988-01-27,-,8,SHT,カプコン,ガンスモーク💾,"￥3,300","￥3,500代",0,2,,,青木隆,岡本吉起|岡本吉起|船水紀孝|倉本幸代,森安也子,,,-,-,-,-,-,
1988-02-01,-,8,A-RPG,HAL研究所,ファイヤーバム💾,"￥3,300","￥3,500代",0,2,,"PIKIO MIDORIKAWA",向井忠,"PIKIO MIDORIKAWA|☆よしみる",金指英樹,,河副純一郎,-,-,-,-,-,
1988-02-16,-,8,SPT,コナミ,エキサイティングサッカー💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-02-26,-,8,ACT,タイトー,レプリカート💾,"￥3,500","￥3,500代",0,2,,HIROSHI,"WATANABE CYCLING KID|SAKATA NO KINTOKI|MEERKAT",くすもとひろき|くすもとひろき|園田健一,さかたつよし|HIROSHI,,くすもとひろき,-,-,-,-,-,
1988-03-03,-,8,ACT,ジャレコ,ドルイド恐怖の扉💾,"￥3,200","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1988-03-04,-,8,SHT,ソフトプロ,19(ヌイーゼン)💾,"￥2,980","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1988-03-11,-,7,SHT,コナミ,ツインビー💾,￥500,￥500代,0,2,,,青山和浩,青山和浩,福武茂|佐々木嘉則,,廣下宏治,-,-,-,-,-,
1988-03-11,-,8,ETC,サンソフト,ナゾラーランド第3号💾,"￥2,980","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1988-03-25,-,8,ACT,バンダイ,おもいっきり探偵団覇悪怒組魔天郎の挑戦状💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-03-25,-,8,ACT,タイトー,ワードナの森💾,"￥3,300","￥3,500代",0,2,,,和田悦拓,,太田理,,,-,-,-,-,-,
1988-03-31,-,8,A-RPG,ボースティック,アスピック(ASPIC)魔蛇王の呪い💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-04-08,-,7,ACT,任天堂,ドンキーコング💾,￥500,￥500代,0,2,,宮本茂,"駒野目裕久|飯沼実|西田充裕|村田泰裕(AC) |中郷俊彦(FC)",宮本茂,兼岡行男,,山内溥|横井軍平(AC)|上村雅之(FC),-,-,-,-,-,
1988-04-14,-,8,RAC,任天堂,3DホットラリーファミコングランプリⅡ💾,"￥3,500","￥3,500代",0,2,,,"MIYA AOKI|岩田聡|菅浩秋|金井誠|清水隆雄|西田泰也",清水一伸|菱田達也,金指英樹|菅浩秋|岡素世,,宮本茂,-,-,-,-,-,
1988-04-15,-,8,ACT,バンダイ,仮面ライダーBLACK対決シャドームーン💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-04-22,-,8,ACT,コナミ,バイオミラクルぼくってウパ💾,"￥3,300","￥3,500代",0,2,,,山田善朗|H.EDA|村田司朗|奥田康雄|風仁美,霜出健治|ふなびきひろこ,深見誠一|藤尾敦|中村康三|きのうちかおり|西垣綾子|村田幸史|倉橋裕子,,,-,-,-,-,-,
1988-04-22,-,8,ACT,ジャレコ,風雲少林拳暗黒の魔王💾,"￥3,200","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1988-04-27,-,9,ADV,任天堂,ファミコン探偵倶楽部消えた後継者(前編)💾,"￥2,600","￥2,500代",0,2,,岡田智,ひとし,坂本賀勇|田中哲次,ひろみ,大澤徹|長井正広,横井軍平,-,-,-,-,-,
1988-05-02,-,8,SHT,コナミ,ファイナルコマンドー赤い要塞💾,"￥3,300","￥3,500代",0,2,,,辻本英之|岡崎博道,中村健吾,田坂真二,,廣下宏治,-,-,-,-,-,
1988-05-14,-,7,ACT,コナミ,グーニーズ💾,￥500,￥500代,0,2,,,,,デイヴ・グルーシン,クリス・コロンバス,,-,-,-,-,-,
1988-06-14,-,9,ADV,任天堂,ファミコン探偵倶楽部消えた後継者(後編)💾,"￥2,600","￥2,500代",0,2,,岡田智,ひとし,坂本賀勇|田中哲次,ひろみ,大澤徹|長井正広,横井軍平,-,-,-,-,-,
1988-06-20,-,8,ACT,ユース,ファイヤーロック💾,"￥3,400","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-06-21,-,8,ADV,コナミ,リサの妖精伝説💾,"￥3,500","￥3,500代",0,2,,,松岡伸浩|村田司朗,霜出健治,坂元信也|前沢秀憲|藤尾敦|禎清宏|村田司朗|森本ゆきえ|山根ミチル,すみじぃーひろみ,,-,-,-,-,-,
1988-07-12,-,8,ETC,スクウェア,ムーンボールマジック💾,￥500,￥500代,0,2,,たかさきかずゆき,マーク・フリント,牧野紀夫,佐藤浩一,たかさきかずゆき,たかさきかずゆき,-,-,-,-,-,
1988-07-12,-,8,A-STH,スクウェア,亜空戦記ライジン💾,￥500,￥500代,0,2,,,かわかみようじ,加藤雅史|加藤雅史|いまいゆき,,,,-,-,-,-,-,
1988-07-19,-,8,ADV,東映動画,遠山の金さんすぺえす帆Mr.GOLD💾,"￥3,400","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-07-19,-,7,ACT,任天堂,ドンキーコングJr💾,￥500,￥500代,0,2,,,緒方旗生(AC)|中郷俊彦(FC),宮本茂|宮本茂|坂本賀勇,兼岡行男,,横井軍平|岡田智(AC)|上村雅之(FC)|山内溥,-,-,-,-,-,
1988-07-22,-,8,ACT,データイースト,カラテチャンプ(KARATECHAMP)💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-07-22,-,8,SPT,コナミ,コナミックアイスホッケー💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-07-29,-,8,ETC,ジャレコ,らじかるぼんばー地雷くん💾,"￥3,200","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1988-08-05,-,8,ACT,ソフトプロ,爆闘士パットンくん💾,"￥2,980","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1988-08-10,-,8,RPG,パック・イン・ビデオ,シルヴィアーナ愛いっぱいの冒険者💾,"￥3,500","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-08-10,-,7,TAB,ポニーキャニオン,谷川浩司の将棋指南Ⅱ新版つめ将棋次の一手💾,￥500,￥500代,0,2,,,,,,,,-,-,-,-,-,
1988-08-10,-,8,SPT,ジャレコ,ビッグチャレンジ!柔道選手権💾,"￥3,200","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1988-08-19,-,8,SPT,コナミ,コナミックテニス💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-08-20,-,8,PUZ,HAL研究所,エッガーランド創造への旅立ち💾,￥500,￥500代,0,2,,,,,,,,-,-,-,-,-,
1988-09-02,-,8,ACT,ポニーキャニオン,魔塔の崩壊💾,"￥3,000","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1988-09-13,-,8,SPT,タイトー,キック＆ラン💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-10-04,-,7,ETC,東芝EMI,パチコン💾,￥500,￥500代,0,2,,,,,,,,-,-,-,-,-,
1988-10-21,-,8,RPG,ポニーキャニオン,ダンディーゼウオンの復活💾,"￥3,000","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1988-10-21,-,8,SHT,ジャレコ,ビッグチャレンジ!ドッグファイトスピリッツ💾,"￥3,200","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1988-10-22,-,8,RPG,バンダイ,ウルトラマン倶楽部地球奪還作戦💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-10-28,-,8,ETC,タイトー,遊メイズ💾,"￥3,300","￥3,500代",0,2,,,,,高木正彦,,,-,-,-,-,-,
1988-11-15,-,8,ADV,カプコン,サムライソード💾,"￥3,300","￥3,500代",0,2,,,有馬俊夫|吉田幸司,,下村陽子,,,-,-,-,-,-,
1988-11-18,-,7,ACT,任天堂,アイスクライマー💾,￥500,￥500代,0,2,,三木研次,森田和明|中郷俊彦,宮本茂|杉山直,中塚章人,,山内溥|上村雅之,-,-,-,-,-,
1988-11-18,-,8,SHT,コナミ,ジャイラス💾,"￥3,300","￥3,500代",0,2,,,有馬俊夫|大山秀樹,岡本吉起|岡本吉起,井上正廣,,,-,-,-,-,-,
1988-11-18,-,8,ETC,データイースト,パチンコGP(グランプリ)💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-11-29,-,8,ADV,バンダイ,じゃあまん探偵団魔隣組丸秘ジゴマ捜査ファイル💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-11-30,-,8,ACT,任天堂,帰ってきたマリオブラザーズ💾,￥400,￥500代,0,2,,,,宮本茂,兼岡行男,,山内溥|横井軍平,-,-,-,-,-,
1988-12-09,-,8,RAC,任天堂,VSエキサイトバイク💾,"￥2,500","￥2,500代",0,2,,宮本茂,中郷俊彦,前田実|手塚卓志,中塚章人,,山内溥|宮本茂,-,-,-,-,-,
1988-12-09,-,8,ADV,サンソフト,なんきんのアドベンチャー💾,"￥3,200","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1988-12-09,-,9,ADV,データイースト,探偵神宮寺三郎危険な二人(前編)💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1988-12-23,-,8,ETC,スコーピオンソフト,タロット占い💾,"￥2,980","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1989-01-14,-,8,SHT,タイトー,ハレーウォーズ💾,"￥3,500","￥3,500代",0,2,,,,三辻富貴朗,小倉久佳,,,-,-,-,-,-,
1989-01-24,-,8,ACT,バンダイ,機動警察パトレイバー第2小隊出動せよ!💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1989-02-03,-,7,ACT,任天堂,レッキングクルー💾,￥500,￥500代,0,2,,岡田智,"中村俊之|TOMOYO-chan|YASE SOBAJIMA|AKINA-chan",坂本賀勇|坂本賀勇|加納誠,田中宏和,,山内溥(エグゼクティブ・プロデューサー)|横井軍平,-,-,-,-,-,
1989-02-10,-,9,ADV,データイースト,探偵神宮寺三郎危険な二人(後編)💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1989-02-16,-,8,PUZ,コトブキシステム,ロジャーラビット💾,"￥3,500","￥3,500代",0,2,,,,,アラン・シルヴェストリ,ゲイリー・K・ウルフ(英語版),,-,-,-,-,-,
1989-02-23,-,8,ACT,バンダイ,タマ＆フレンズ3丁目大冒険💾,"￥3,300","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1989-03-03,-,8,SLG,バンダイ,SDガンダムワールドガチャポン戦士スクランブルウォーズマップコレクション💾,￥500,￥500代,0,2,,,,,,,,-,-,-,-,-,
1989-03-20,-,8,ADV,ポニーキャニオン,光GENJIローラーパニック💾,"￥3,200","￥3,000代",0,2,,,,,澤和雄,,,-,-,-,-,-,
1989-03-28,-,8,SHT,ジャレコ,ビッグチャレンジ!ガンファイター💾,"￥3,200","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1989-04-28,-,8,RPG,ソフトプロ,フェアリーテイル💾,"￥3,200","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1989-05-19,-,8,SPT,パック・イン・ビデオ,パット・パット・ゴルフ💾,"￥3,500","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1989-05-23,-,9,ADV,任天堂,ファミコン探偵倶楽部Ⅱうしろに立つ少女(前編)💾,"￥2,600","￥2,500代",0,2,,,,,,,,-,-,-,-,-,
1989-05-30,-,7,ETC,任天堂,ピンボール💾,￥500,￥500代,0,2,,,,,,,,-,-,-,-,-,
1989-06-23,-,8,SPT,ジャレコ,ビッグチャレンジ!GOGOボーリング💾,"￥3,200","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1989-06-30,-,9,ADV,任天堂,ファミコン探偵倶楽部Ⅱうしろに立つ少女(後編)💾,"￥2,600","￥2,500代",0,2,,,,,,,,-,-,-,-,-,
1989-08-11,-,8,RPG,徳間書店,マグマプロジェクトハッカー💾,"￥3,500","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1989-09-23,-,7,ACT,データイースト,バーガータイム💾,￥500,￥500代,0,2,,,,,,,,-,-,-,-,-,
1989-10-14,-,9,ADV,任天堂,遊遊記ふぁみこんむかし話(前編)💾,"￥2,600","￥2,500代",0,2,,,,,,,,-,-,-,-,-,
1989-10-20,-,8,SPT,パック・イン・ビデオ,かっとび!童児💾,"￥3,500","￥3,500代",0,2,,,,,,,,-,-,-,-,-,
1989-11-14,-,9,ADV,任天堂,遊遊記ふぁみこんむかし話(後編)💾,"￥2,600","￥2,500代",0,2,,,,,,,,-,-,-,-,-,
1989-11-24,-,8,A-RPG,アテナ,LUTTER(リュッター)💾,￥500,￥500代,0,2,,,,,,,,-,-,-,-,-,
1990-03-23,-,7,TAB,徳間書店,香港💾,"￥2,980","￥3,000代",0,2,,,,,,,,-,-,-,-,-,
1990-04-24,-,7,ACT,ハドソン,ボンバーマン💾,￥500,￥500代,0,2,,,,,,,,-,-,-,-,-,
1990-05-18,-,7,SHT,ナムコ,ゼビウス💾,￥500,￥500代,0,2,,,遠藤雅伸|深谷正一|小島伸一,遠藤雅伸|池上正寿|佐藤誠市|岡本進一郎|遠山茂樹|遠藤雅伸|小野浩|山下正,慶野由利子,,,-,-,-,-,-,
1990-05-18,-,7,ACT,ナムコ,パックマン💾,￥500,￥500代,0,2,,,舟木茂雄,岩谷徹|山下正,石村繁一|甲斐敏夫,,,-,-,-,-,-,
1990-06-05,-,7,PUZ,任天堂,ナイトムーブ💾,"￥2,600","￥2,500代",0,2,,,,アレクセイ・パジトノフ,田中宏和,,,-,-,-,-,-,
1990-06-22,-,7,SHT,ナムコ,ギャラガ💾,￥500,￥500代,0,2,,,小川徹,横山茂,大野木宜幸,,,-,-,-,-,-,
1990-07-20,-,7,SHT,ナムコ,ギャラクシアン💾,￥500,￥500代,0,2,,,田城幸一,澤野和則(企画)|石村繁一(基板設計)|山下正|中馬義明|小野浩,石村繁一|安江正樹|甲斐敏夫,,,-,-,-,-,-,
1990-07-20,-,7,ACT,ナムコ,ディグダグ💾,￥500,￥500代,0,2,,,さかいとしお|深谷正一,池上まさとし,慶野由利子,,,-,-,-,-,-,
1990-08-31,-,7,ACT,ナムコ,ディグダグⅡ💾,￥500,￥500代,0,2,,,,,慶野由利子|小沢純子,,,-,-,-,-,-,
