🌡️平均気温の合計(℃),☔降水量の合計(mm),💨平均風速(m/s),🧭最多風向(16方位),🏢都道府県,🏙️市区町村,⚪未使用1,⚪未使用2,🌡️平均気温(℃),❄️降雪量合計(cm),💧平均湿度(％),☁️平均雲量(10分比),♨️平均蒸気圧(hPa),🔄平均現地気圧(hPa),☀️日照時間(時間),🌨️雪日数(日),⚡雷日数(日),🌫️霧日数(日)
2012-07,464.0,2.7,⬆️北,福岡県,福岡市,,0,28.0,0,76,8.0,28.6,1005.9,175.2,0,10,0
2012-08,188.5,2.9,↘️南東,福岡県,福岡市,,0,29.1,0,70,6.6,27.8,1007.6,196.7,0,8,0
2012-09,129.0,2.8,⬆️北,福岡県,福岡市,,0,24.5,0,74,7.0,23.0,1011.0,159.4,0,7,0
2012-10,47.5,3.0,⬆️北,福岡県,福岡市,,0,19.2,0,65,5.1,14.4,1015.1,204.3,0,1,0
2012-11,125.0,3.0,↘️南東,福岡県,福岡市,,0,12.9,0,61,6.7,9.1,1016.3,135.5,0,2,0
2012-12,98.5,3.2,↖️西北西,福岡県,福岡市,,0,7.6,0,63,7.6,6.8,1019.4,98.4,6,1,0
2013-01,57.5,2.8,↘️南東,福岡県,福岡市,,0,6.1,4,62,7.2,5.9,1021.7,125.6,8,1,0
2013-02,81.5,2.8,↘️南東,福岡県,福岡市,,0,7.8,1,63,7.0,6.8,1020.5,136.9,2,0,0
2013-03,56.5,3.2,⬆️北,福岡県,福岡市,,0,12.3,0,64,5.9,9.2,1015.1,178.6,0,0,0
2013-04,108.0,3.4,⬆️北,福岡県,福岡市,,0,14.7,0,60,6.3,10.1,1011.8,209.1,0,3,0
2013-05,37.0,2.9,⬆️北,福岡県,福岡市,,0,20.3,0,64,5.8,15.2,1010.6,250.6,0,0,0
2013-06,268.5,2.4,⬆️北,福岡県,福岡市,,0,23.7,0,80,8.8,23.3,1006.2,97.6,0,0,1
2013-07,134.0,3.2,↙️南南西,福岡県,福岡市,,0,30.0,0,66,6.5,27.7,1007.2,215.8,0,4,0
2013-08,501.5,2.6,↘️南東,福岡県,福岡市,,0,30.0,0,72,5.5,29.9,1006.4,246.2,0,8,0
2013-09,133.0,3.0,⬆️北,福岡県,福岡市,,0,25.2,0,71,4.9,22.5,1011.6,209.0,0,1,0
2013-10,227.5,3.3,⬆️北,福岡県,福岡市,,0,20.7,0,69,6.2,17.3,1015.3,172.2,0,1,0
2013-11,119.5,2.9,↘️南東,福岡県,福岡市,,0,13.4,0,63,6.7,9.9,1017.7,112.1,1,3,0
2013-12,77.0,2.9,↘️南東,福岡県,福岡市,,0,8.1,0,63,7.2,6.8,1018.4,104.8,5,2,0
2014-01,57.5,2.7,⬇️南南東,福岡県,福岡市,,0,7.5,0,62,6.0,6.5,1021.2,146.3,4,1,0
2014-02,83.0,3.0,⬆️北,福岡県,福岡市,,0,7.6,0,68,7.5,7.4,1019.8,105.2,3,0,0
2014-03,102.5,3.4,⬆️北,福岡県,福岡市,,0,11.5,0,66,6.5,9.3,1017.5,175.1,0,2,0
2014-04,61.0,2.6,↘️南東,福岡県,福岡市,,0,15.6,0,63,6.2,11.1,1014.7,179.9,0,0,0
2014-05,94.0,2.9,⬆️北,福岡県,福岡市,,0,20.5,0,59,6.1,14.2,1010.4,280.7,0,0,0
2014-06,101.0,2.7,⬆️北,福岡県,福岡市,,0,22.6,0,79,9.0,21.4,1004.5,107.9,0,0,0
2014-07,373.0,2.6,⬆️北,福岡県,福岡市,,0,27.1,0,79,8.2,27.9,1006.5,148.0,0,6,0
2014-08,462.5,2.9,⬆️北,福岡県,福岡市,,0,26.5,0,85,9.2,29.2,1006.3,79.7,0,6,0
2014-09,107.0,2.7,⬆️北,福岡県,福岡市,,0,24.2,0,75,7.0,22.4,1010.4,159.5,0,2,0
2014-10,144.5,3.4,⬆️北,福岡県,福岡市,,0,19.7,0,69,5.4,15.9,1015.5,183.6,0,1,0
2014-11,106.0,2.4,↘️南東,福岡県,福岡市,,0,14.7,0,69,6.2,11.7,1018.1,138.0,0,1,0
2014-12,73.5,3.5,↖️西北西,福岡県,福岡市,,0,7.6,0,58,7.6,6.1,1020.4,105.9,9,1,0
2015-01,83.5,3.3,↘️南東,福岡県,福岡市,,0,7.9,1,62,7.4,6.7,1020.0,112.2,2,1,0
2015-02,42.5,2.9,↘️南東,福岡県,福岡市,,0,7.6,0,62,7.3,6.5,1019.0,114.3,2,1,0
2015-03,94.5,2.9,⬆️北,福岡県,福岡市,,0,11.1,0,61,6.1,8.3,1018.6,193.7,1,0,0
2015-04,239.5,3.2,⬆️北,福岡県,福岡市,,0,16.2,0,70,7.6,12.8,1014.0,161.9,0,6,0
2015-05,120.5,2.7,⬆️北,福岡県,福岡市,,0,20.7,0,68,6.5,16.5,1008.6,230.5,0,1,0
2015-06,222.5,2.6,⬆️北,福岡県,福岡市,,0,22.6,0,80,8.8,22.0,1005.7,124.6,0,0,0
2015-07,266.0,2.7,⬆️北,福岡県,福岡市,,0,26.0,0,82,7.7,27.2,1006.2,149.2,0,4,0
2015-08,319.5,2.5,↘️南東,福岡県,福岡市,,0,27.4,0,78,6.4,28.1,1006.5,203.5,0,2,0
2015-09,146.0,3.2,⬆️北,福岡県,福岡市,,0,23.2,0,78,7.4,22.1,1010.5,158.1,0,2,0
2015-10,83.0,2.6,⬆️北,福岡県,福岡市,,0,18.9,0,67,3.9,14.6,1016.2,231.2,0,1,0
2015-11,140.5,2.5,↘️南東,福岡県,福岡市,,0,16.0,0,76,8.1,14.1,1019.6,101.8,0,0,0
2015-12,109.5,2.4,↘️南東,福岡県,福岡市,,0,10.3,0,72,7.4,9.2,1021.4,91.0,1,0,0
2016-01,92.0,2.7,↖️西北西,福岡県,福岡市,,0,7.0,3,71,8.4,7.3,1020.4,59.3,9,0,1
2016-02,98.5,3.0,↘️南東,福岡県,福岡市,,0,7.9,0,65,7.7,7.1,1021.5,106.6,5,1,0
2016-03,77.5,3.0,⬆️北,福岡県,福岡市,,0,11.5,0,67,6.4,9.3,1018.9,160.4,2,0,0
2016-04,196.0,2.8,⬆️北,福岡県,福岡市,,0,16.8,0,74,8.1,14.2,1011.9,160.2,0,2,0
2016-05,191.5,2.7,⬆️北,福岡県,福岡市,,0,20.8,0,70,7.2,16.9,1010.6,224.9,0,0,0
2016-06,394.5,2.5,⬆️北,福岡県,福岡市,,0,23.6,0,81,8.5,23.5,1006.7,137.7,0,3,0
2016-07,179.5,2.8,⬆️北,福岡県,福岡市,,0,28.3,0,76,7.7,29.1,1007.6,230.0,0,4,0
2016-08,128.0,3.2,⬆️北,福岡県,福岡市,,0,29.3,0,72,4.9,29.2,1003.3,285.0,0,4,0
2016-09,608.5,2.5,⬆️北,福岡県,福岡市,,0,25.1,0,84,8.9,26.5,1009.8,102.8,0,3,0
2016-10,181.0,2.5,⬆️北,福岡県,福岡市,,0,21.3,0,77,8.0,19.9,1015.1,113.0,0,1,0
2016-11,132.5,2.6,↘️南東,福岡県,福岡市,,0,14.5,0,73,6.6,12.3,1018.9,126.5,0,1,0
2016-12,141.0,2.6,↘️南東,福岡県,福岡市,,0,10.5,0,70,7.0,9.1,1020.7,125.1,2,1,0
2017-01,69.5,2.9,↘️南東,福岡県,福岡市,,0,7.4,2,66,7.0,6.9,1020.7,139.5,5,0,0
2017-02,49.5,3.3,↘️南東,福岡県,福岡市,,0,8.3,1,60,5.9,6.7,1019.4,152.7,4,0,0
2017-03,46.0,2.9,⬆️北,福岡県,福岡市,,0,10.5,0,61,7.2,7.7,1016.5,169.2,1,3,0
2017-04,192.5,2.8,⬆️北,福岡県,福岡市,,0,16.5,0,69,6.1,12.8,1011.9,198.0,0,3,1
2017-05,81.0,2.6,⬆️北,福岡県,福岡市,,0,21.0,0,65,6.4,15.9,1011.3,253.9,0,2,0
2017-06,173.0,2.6,⬆️北,福岡県,福岡市,,0,23.1,0,72,8.0,20.5,1007.2,194.3,0,3,0
2017-07,146.0,2.7,⬆️北,福岡県,福岡市,,0,29.4,0,77,8.2,31.2,1007.7,207.5,0,6,0
2017-08,95.5,3.1,⬆️北,福岡県,福岡市,,0,29.5,0,73,6.7,29.8,1005.4,258.2,0,5,0
2017-09,128.5,2.7,⬆️北,福岡県,福岡市,,0,24.3,0,76,7.7,23.0,1009.9,136.6,0,1,0
2017-10,289.5,2.9,↗️北北東,福岡県,福岡市,,0,19.8,0,77,7.3,18.0,1015.9,122.8,0,0,0
2017-11,23.5,2.6,↘️南東,福岡県,福岡市,,0,13.6,0,68,5.8,10.8,1019.6,145.4,0,1,0
2017-12,24.0,3.0,↘️南東,福岡県,福岡市,,0,7.4,0,61,7.7,6.3,1021.9,91.0,8,0,0
2018-01,89.5,2.9,↘️南東,福岡県,福岡市,,0,5.7,0,64,7.7,6.1,1019.7,95.9,12,1,0
2018-02,57.0,2.8,↘️南東,福岡県,福岡市,,0,6.2,4,63,6.8,6.1,1020.0,130.2,8,2,0
2018-03,147.5,3.3,⬆️北,福岡県,福岡市,,0,11.9,0,69,5.3,9.7,1017.2,202.4,0,2,0
2018-04,61.0,3.0,⬆️北,福岡県,福岡市,,0,17.1,0,66,5.4,12.8,1014.3,216.6,0,0,0
2018-05,134.0,3.0,⬆️北,福岡県,福岡市,,0,20.8,0,68,7.2,16.6,1010.4,190.6,0,0,0
2018-06,267.0,2.9,⬆️北,福岡県,福岡市,,0,23.7,0,75,7.9,21.9,1006.6,178.9,0,4,0
2018-07,466.5,2.9,⬆️北,福岡県,福岡市,,0,28.7,0,74,6.1,28.6,1006.6,250.3,0,3,0
2018-08,52.0,2.9,⬆️北,福岡県,福岡市,,0,30.0,0,68,5.5,28.5,1005.9,282.9,0,5,0
2018-09,176.5,2.6,↘️南東,福岡県,福岡市,,0,24.8,0,75,7.9,23.3,1010.1,118.0,0,2,0
2018-10,59.5,2.7,⬆️北,福岡県,福岡市,,0,19.1,0,67,6.5,15.0,1015.5,172.2,0,1,0
2018-11,39.5,2.1,↘️南東,福岡県,福岡市,,0,14.3,0,68,5.3,11.0,1020.0,165.7,0,2,0
2018-12,67.0,3.0,↖️北北西,福岡県,福岡市,,0,10.2,0,66,7.4,8.8,1022.1,91.1,3,0,0
2019-01,54.5,2.5,↘️南東,福岡県,福岡市,,0,8.0,0,65,6.5,7.0,1021.4,140.0,1,1,0
2019-02,41.5,2.6,↘️南東,福岡県,福岡市,,0,9.4,0,65,7.3,7.8,1019.8,124.6,0,0,0
2019-03,99.5,3.0,⬆️北,福岡県,福岡市,,0,11.9,0,63,6.8,8.8,1015.0,186.6,0,6,0
2019-04,103.0,2.9,⬆️北,福岡県,福岡市,,0,15.4,0,67,6.5,12.0,1012.9,191.8,0,2,0
2019-05,42.0,2.7,↘️南東,福岡県,福岡市,,0,21.1,0,58,6.7,14.4,1010.7,262.3,0,0,0
2019-06,94.0,3.1,⬆️北,福岡県,福岡市,,0,23.4,0,74,7.7,21.2,1005.4,199.9,0,2,0
2019-07,295.5,2.4,⬆️北,福岡県,福岡市,,0,26.4,0,81,8.1,27.5,1005.6,133.4,0,4,0
2019-08,497.0,2.6,↘️南東,福岡県,福岡市,,0,28.0,0,76,7.7,28.6,1005.2,152.2,0,6,0
2019-09,136.0,2.9,⬆️北,福岡県,福岡市,,0,25.9,0,76,7.3,25.5,1011.3,165.3,0,3,0
2019-10,136.5,3.0,⬆️北,福岡県,福岡市,,0,20.5,0,73,6.3,17.8,1014.7,165.8,0,2,0
2019-11,29.0,2.4,↘️南東,福岡県,福岡市,,0,14.9,0,68,4.9,11.6,1019.0,169.1,0,1,0
2019-12,80.0,2.4,↘️南東,福岡県,福岡市,,0,10.3,0,68,7.3,8.7,1021.4,91.0,0,1,0
2020-01,153.5,2.6,↘️南東,福岡県,福岡市,,0,9.5,0,71,8.2,8.6,1018.7,93.2,0,1,0
2020-02,64.5,2.8,↘️南東,福岡県,福岡市,,0,9.7,0,66,6.5,8.1,1021.5,135.8,2,0,0
2020-03,158.0,3.0,⬆️北,福岡県,福岡市,,0,12.4,0,64,6.3,9.5,1015.1,178.2,0,1,0
2020-04,83.0,3.4,⬆️北,福岡県,福岡市,,0,14.1,0,59,4.9,9.5,1015.1,231.7,0,0,0
2020-05,147.5,2.8,⬆️北,福岡県,福岡市,,0,20.4,0,71,6.7,16.8,1009.3,217.5,0,2,0
2020-06,374.5,2.8,⬆️北,福岡県,福岡市,,0,24.9,0,76,7.2,23.8,1005.4,184.9,0,3,0
2020-07,740.0,2.6,↘️南東,福岡県,福岡市,,0,25.5,0,82,8.9,26.9,1006.2,86.5,0,11,0
2020-08,49.0,2.9,↘️南東,福岡県,福岡市,,0,30.2,0,70,5.3,29.7,1008.9,252.2,0,4,0
2020-09,310.5,3.2,⬆️北,福岡県,福岡市,,0,24.5,0,74,7.0,22.7,1008.7,168.2,0,5,0
2020-10,64.5,3.0,⬆️北,福岡県,福岡市,,0,19.4,0,67,5.3,15.3,1016.2,211.0,0,0,0
2020-11,25.0,2.4,↘️南東,福岡県,福岡市,,0,15.3,0,66,5.6,11.7,1021.1,150.1,0,1,0
2020-12,42.5,2.9,↖️北北西,福岡県,福岡市,,0,8.5,0,61,6.8,7.0,1021.9,131.2,5,0,0
2021-01,45.5,3.0,↘️南東,福岡県,福岡市,,0,7.0,4,66,7.3,6.9,1020.8,118.5,9,1,1
2021-02,79.5,3.1,↘️南東,福岡県,福岡市,,0,10.2,0,62,6.0,7.9,1018.3,173.7,2,0,0
2021-03,116.5,3.1,⬆️北,福岡県,福岡市,,0,13.5,0,69,6.3,10.7,1016.8,186.6,0,1,0
2021-04,66.0,3.3,↘️南東,福岡県,福岡市,,0,16.7,0,60,6.2,11.3,1016.0,214.5,0,0,0
2021-05,133.5,2.8,↘️南東,福岡県,福岡市,,0,20.4,0,69,6.8,16.8,1008.5,179.8,0,2,0
2021-06,123.0,2.6,⬆️北,福岡県,福岡市,,0,24.2,0,75,8.1,22.4,1006.4,187.3,0,0,0
2021-07,45.5,2.8,↘️南東,福岡県,福岡市,,0,28.9,0,69,8.0,27.1,1007.2,200.8,0,6,0
2021-08,881.5,2.6,↘️南東,福岡県,福岡市,,0,27.5,0,80,7.5,29.0,1007.0,144.9,0,7,0
2021-09,246.5,2.9,⬆️北,福岡県,福岡市,,0,25.9,0,75,8.3,24.8,1010.6,150.3,0,2,0
2021-10,44.0,2.8,⬆️北,福岡県,福岡市,,0,21.0,0,66,4.3,16.9,1017.5,219.7,0,1,0
2021-11,152.5,2.4,↘️南東,福岡県,福岡市,,0,13.9,0,66,6.0,10.4,1017.5,148.1,0,4,0
2021-12,45.0,3.1,↘️南東,福岡県,福岡市,,0,9.1,0,63,6.9,7.5,1021.2,118.9,7,0,0
2022-01,48.0,2.4,↘️南東,福岡県,福岡市,,0,6.9,0,64,6.6,6.3,1020.3,152.1,2,2,0
2022-02,22.5,3.1,↖️北北西,福岡県,福岡市,,0,6.3,0,58,6.8,5.6,1021.8,142.9,5,0,0
2022-03,109.0,2.8,⬆️北,福岡県,福岡市,,0,12.7,0,66,6.8,9.9,1015.4,171.0,0,0,0
2022-04,141.5,3.1,⬆️北,福岡県,福岡市,,0,16.4,0,67,6.1,12.9,1015.1,225.7,0,0,1
2022-05,45.0,2.6,⬆️北,福岡県,福岡市,,0,20.6,0,64,6.3,15.5,1010.9,225.5,0,0,0
2022-06,138.5,3.2,⬆️北,福岡県,福岡市,,0,24.8,0,73,7.6,23.0,1007.2,188.5,0,2,0
2022-07,105.5,2.8,↘️南東,福岡県,福岡市,,0,28.9,0,73,7.4,28.8,1004.9,187.9,0,4,0
2022-08,266.5,2.7,↘️南東,福岡県,福岡市,,0,29.8,0,70,7.0,29.3,1006.8,203.2,0,7,0
2022-09,217.0,3.4,⬆️北,福岡県,福岡市,,0,25.7,0,74,7.8,24.5,1008.5,157.5,0,3,0
2022-10,69.0,2.7,⬆️北,福岡県,福岡市,,0,19.6,0,68,5.2,15.6,1017.9,213.1,0,1,0
2022-11,34.0,2.3,⬆️北,福岡県,福岡市,,0,16.2,0,69,5.6,12.7,1017.7,187.2,0,1,0
2022-12,36.0,2.8,↘️南東,福岡県,福岡市,,0,7.7,1,63,7.2,6.7,1020.4,105.7,7,1,0
2023-01,97.0,2.7,↘️南東,福岡県,福岡市,,0,7.2,0,67,6.8,7.1,1020.7,121.2,6,1,0
2023-02,60.0,2.7,⬆️北,福岡県,福岡市,,0,9.0,0,66,6.9,7.7,1021.5,130.3,1,1,0
2023-03,89.5,2.7,⬆️北,福岡県,福岡市,,0,13.6,0,67,6.0,10.7,1018.1,198.7,0,3,0
2023-04,182.0,3.1,⬆️北,福岡県,福岡市,,0,16.7,0,65,6.4,12.4,1013.3,205.4,0,2,0
2023-05,246.0,3.1,⬆️北,福岡県,福岡市,,0,20.2,0,71,7.4,16.8,1011.9,199.7,0,0,0
2023-06,169.0,2.5,⬆️北,福岡県,福岡市,,0,24.4,0,76,8.3,23.1,1006.7,144.6,0,3,0
2023-07,536.5,2.7,↘️南東,福岡県,福岡市,,0,28.9,0,75,7.9,29.6,1008.1,170.8,0,13,0
2023-08,164.0,3.1,↘️南東,福岡県,福岡市,,0,29.7,0,73,6.7,30.2,1003.6,224.1,0,7,0
2023-09,104.5,2.7,⬆️北,福岡県,福岡市,,0,26.9,0,76,6.7,26.9,1010.2,173.4,0,4,0
2023-10,23.0,2.6,⬆️北,福岡県,福岡市,,0,19.8,0,64,5.4,14.6,1015.8,210.5,0,0,0
2023-11,52.0,2.7,↘️南東,福岡県,福岡市,,0,15.1,0,64,5.8,11.3,1018.9,148.3,1,1,0
2023-12,44.5,2.7,↘️南東,福岡県,福岡市,,0,9.9,0,69,7.2,8.8,1021.5,105.8,5,1,0
2024-01,80.5,2.7,↘️南東,福岡県,福岡市,,0,8.3,0,68,6.8,7.7,1021.0,115.0,3,2,0
2024-02,168.0,2.8,⬆️北,福岡県,福岡市,,0,9.9,0,73,7.6,9.1,1020.3,102.6,0,1,0
2024-03,139.5,3.1,⬆️北,福岡県,福岡市,,0,11.5,0,66,6.9,9.3,1015.8,163.4,0,2,0
2024-04,171.5,2.6,⬆️北,福岡県,福岡市,,0,17.6,0,78,0,15.6,1011.7,140.2,0,2,0
2024-05,119.5,3.0,⬆️北,福岡県,福岡市,,0,20.2,0,66,0,15.5,1012.0,228.3,0,1,0
2024-06,234.5,2.6,⬆️北,福岡県,福岡市,,0,23.9,0,77,0,22.8,1007.2,159.7,0,2,0
2024-07,195.0,3.2,↙️南南西,福岡県,福岡市,,0,29.9,0,71,0,29.8,1008.0,208.9,0,12,0
2024-08,225.0,3.3,⬆️北,福岡県,福岡市,,0,30.5,0,73,0,31.4,1004.8,283.6,0,14,0
2024-09,115.5,2.8,⬆️北,福岡県,福岡市,,0,28.8,0,70,0,27.7,1010.1,256.5,0,8,0
2024-10,140.0,2.7,⬆️北,福岡県,福岡市,,0,22.0,0,75,0,20.0,1015.7,121.4,0,2,0
2024-11,352.5,2.7,⬆️北,福岡県,福岡市,,0,15.7,0,71,0,13.0,1018.2,135.0,0,5,0
2024-12,29.5,2.9,↖️西北西,福岡県,福岡市,,0,9.1,0,62,0,7.2,1019.8,122.4,2,0,0
2025-01,34.5,2.7,↘️南東,福岡県,福岡市,,0,6.8,1,63,0,6.3,1020.9,131.3,12,3,0
2025-02,36.0,3.2,↖️西北西,福岡県,福岡市,,0,5.7,0,60,0,5.6,1020.6,136.9,11,0,0
2025-03,123.5,3.2,⬆️北,福岡県,福岡市,,0,11.9,0,67,0,9.6,1016.2,152.3,3,5,0
2025-04,37.0,3.0,⬆️北,福岡県,福岡市,,0,16.2,0,63,0,11.9,1011.4,227.5,0,4,0
2025-05,71.5,3.2,↘️南東,福岡県,福岡市,,0,18.0,0,65,0,13.3,1008.9,75.1,0,1,0
1872-05,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1872-06,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1872-07,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1872-08,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1872-09,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1872-10,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1872-11,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1872-12,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1873-01,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1873-02,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1873-03,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1873-04,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1873-05,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1873-06,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1873-07,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1873-08,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1873-09,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1873-10,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1873-11,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1873-12,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1874-01,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1874-02,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1874-03,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1874-04,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1874-05,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1874-06,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1874-07,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1874-08,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1874-09,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1874-10,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1874-11,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1874-12,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1875-01,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1875-02,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1875-03,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1875-04,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1875-05,0,0,0,東京都,東京,,0,0,0,0,0,0,0,0,0,0,0
1875-06,87.9,0,0,東京都,東京,,0,22.3,0,0,0,0,0,0,0,0,0
1875-07,239.8,0,0,東京都,東京,,0,26.0,0,0,0,0,0,0,0,0,0
1875-08,263.3,0,0,東京都,東京,,0,24.9,0,0,0,0,0,0,0,0,0
1875-09,325.2,0,0,東京都,東京,,0,21.5,0,0,0,0,0,0,0,0,0
1875-10,150.4,0,0,東京都,東京,,0,15.3,0,0,0,0,0,0,0,0,0
1875-11,85.7,0,0,東京都,東京,,0,9.7,0,0,0,0,0,0,0,0,0
1875-12,66.9,0,0,東京都,東京,,0,4.6,0,0,0,0,0,0,0,0,0
1876-01,114.8,0,0,東京都,東京,,0,1.6,0,78,0,0,0,0,0,0,0
1876-02,115.9,0,0,東京都,東京,,0,3.4,0,73,0,0,0,0,0,0,0
1876-03,141.1,0,0,東京都,東京,,0,8.1,0,72,0,0,0,0,0,0,0
1876-04,121.6,0,0,東京都,東京,,0,12.2,0,76,0,0,0,0,0,0,0
1876-05,152.5,0,0,東京都,東京,,0,17.0,0,79,0,0,0,0,0,0,0
1876-06,276.0,0,0,東京都,東京,,0,18.5,0,85,0,0,0,0,0,0,0
1876-07,150.0,0,0,東京都,東京,,0,24.3,0,87,0,0,0,0,0,0,0
1876-08,65.2,0,0,東京都,東京,,0,26.6,0,80,0,0,0,0,0,0,0
1876-09,357.9,0,0,東京都,東京,,0,22.6,0,86,0,0,0,0,0,0,0
1876-10,157.4,0,0,東京都,東京,,0,14.8,0,81,0,0,0,0,0,0,0
1876-11,38.0,0,0,東京都,東京,,0,9.1,0,72,0,0,0,0,0,0,0
1876-12,65.1,0,0,東京都,東京,,0,4.8,0,72,0,0,0,0,0,0,0
1877-01,46.5,0,0,東京都,東京,,0,3.2,0,68,0,0,0,0,0,0,0
1877-02,59.2,0,0,東京都,東京,,0,3.6,0,68,0,0,0,0,0,0,0
1877-03,124.7,0,0,東京都,東京,,0,6.2,0,72,0,0,0,0,0,0,0
1877-04,26.7,0,0,東京都,東京,,0,13.6,0,73,0,0,0,0,0,0,0
1877-05,118.1,0,0,東京都,東京,,0,16.5,0,82,0,0,0,0,0,0,0
1877-06,113.8,0,0,東京都,東京,,0,22.0,0,81,0,0,0,0,0,0,0
1877-07,83.3,0,0,東京都,東京,,0,26.5,0,80,0,0,0,0,0,0,0
1877-08,52.1,0,0,東京都,東京,,0,25.9,0,80,0,0,0,0,0,0,0
1877-09,273.9,0,0,東京都,東京,,0,21.3,0,84,0,0,0,0,0,0,0
1877-10,204.5,0,0,東京都,東京,,0,15.9,0,78,0,0,0,0,0,0,0
1877-11,69.0,0,0,東京都,東京,,0,9.6,0,76,0,0,0,0,0,0,0
1877-12,145.5,0,0,東京都,東京,,0,5.8,0,78,0,0,0,0,0,0,0
1878-01,94.5,0,0,東京都,東京,,0,2.3,0,74,0,0,0,0,0,0,0
1878-02,93.0,0,0,東京都,東京,,0,2.5,0,73,0,0,0,0,0,0,0
1878-03,60.2,0,0,東京都,東京,,0,7.2,0,64,0,0,0,0,0,0,0
1878-04,84.8,0,0,東京都,東京,,0,11.5,0,80,0,0,0,0,0,0,0
1878-05,188.0,0,0,東京都,東京,,0,18.3,0,78,0,0,0,0,0,0,0
1878-06,205.1,0,0,東京都,東京,,0,20.0,0,83,0,0,0,0,0,0,0
1878-07,85.4,0,0,東京都,東京,,0,26.0,0,81,0,0,0,0,0,0,0
1878-08,152.0,0,0,東京都,東京,,0,24.6,0,85,0,0,0,0,0,0,0
1878-09,460.9,0,0,東京都,東京,,0,22.8,0,88,0,0,0,0,0,0,0
1878-10,132.7,0,0,東京都,東京,,0,15.8,0,84,0,0,0,0,0,0,0
1878-11,198.6,0,0,東京都,東京,,0,9.7,0,83,0,0,0,0,0,0,0
1878-12,9.0,0,0,東京都,東京,,0,5.1,0,71,0,0,0,0,0,0,0
1879-01,76.3,0,0,東京都,東京,,0,3.2,0,70,0,0,0,0,0,0,0
1879-02,109.6,0,0,東京都,東京,,0,5.4,0,72,0,0,0,0,0,0,0
1879-03,99.8,0,0,東京都,東京,,0,8.0,0,73,0,0,0,0,0,0,0
1879-04,141.2,0,0,東京都,東京,,0,12.6,0,77,0,0,0,0,0,0,0
1879-05,191.3,0,0,東京都,東京,,0,18.0,0,83,0,0,0,0,0,0,0
1879-06,206.9,0,0,東京都,東京,,0,21.4,0,85,0,0,0,0,0,0,0
1879-07,80.0,0,0,東京都,東京,,0,26.1,0,78,0,0,0,0,0,0,0
1879-08,73.3,0,0,東京都,東京,,0,26.6,0,80,0,0,0,0,0,0,0
1879-09,158.0,0,0,東京都,東京,,0,21.3,0,82,0,0,0,0,0,0,0
1879-10,208.3,0,0,東京都,東京,,0,15.0,0,80,0,0,0,0,0,0,0
1879-11,48.9,0,0,東京都,東京,,0,9.7,0,74,0,0,0,0,0,0,0
1879-12,99.1,0,0,東京都,東京,,0,8.0,0,73,0,0,0,0,0,0,0
1880-01,20.2,0,0,東京都,東京,,0,2.6,0,63,0,0,0,0,0,0,0
